1030	333	7	设计分析题	10	4	1
1031	334	1		40	1	20
1032	335	1	单选题	14	1	28
1033	335	3	填空题	26	2	20
1034	335	4	判断题	30	3	15
1035	335	8	程序设计题	30	4	3
1036	336	1	单选择题	54	1	18
1037	336	3	填空题	20	2	4
1038	336	4	判断题	10	3	5
1039	336	5	简答题	15	4	3
1040	336	7	设计分析题	20	5	2
1041	337	1		56	1	28
1042	338	1		24	1	24
1043	339	1		41	1	41
1044	340	1		41	1	41
1045	341	1		41	1	41
1046	342	1		33	1	33
1047	343	1		29	1	29
1048	344	1	选择题	30	1	10
1049	344	3	填空题	35	2	7
1050	344	4	判断题	24	3	6
1051	344	6	分析填空题	11	4	1
1052	345	8	编程题	140	1	14
1053	346	8	实训项目	100	1	4
1054	347	1		0	1	0
1055	347	2		0	2	0
1056	348	1		48	1	24
1057	349	8	实训项目	100	1	4
1058	350	1	单选题	14	1	28
1059	350	3	填空题	20	2	20
1060	350	4	判断题	30	3	15
1061	350	8	程序设计题	36	4	6
1062	351	1	单选题	113	1	113
1063	351	3	填空题	78	2	64
1064	351	4	判断题	40	3	40
1065	351	8	程序设计题	35	4	7
1066	352	1	单选题	54	1	27
1067	352	3	填空题	23	2	20
1068	352	4	判断题	15	3	15
1069	352	8	程序设计题	18	4	3
1070	353	1	单选题	43	1	43
1071	353	3	填空题	26	2	20
1072	353	4	判断题	15	3	15
1073	353	8	程序设计题	16	4	2
1074	354	1	单选题	43	1	43
1075	354	3	填空题	29	2	24
1076	354	4	判断题	10	3	10
1077	354	8	程序设计题	18	4	2
1078	356	1		88	1	22
1079	356	4		32	2	8
1080	355	3	填空题	13.4	1	84
1081	355	4	判断题	4.9	2	49
1082	355	5	简答题	33	3	33
1083	355	6	计算题	16	4	16
1084	355	7	分析题	6	5	6
1085	357	8	程序设计题	140	1	14
1086	358	1	单项选择题	48	1	16
1087	358	3	填空题	26	2	12
1088	358	4	判定题	26	3	13
1089	358	5	简答题	10	4	1
1090	359	1	单选择题	68	1	17
1091	359	3	填空题	45	2	8
1092	359	4	判定题	15	3	3
1093	360	1		49	1	49
1094	360	3		30	2	28
1095	360	4		21	3	21
1096	361	1	单项选择题	33	1	11
1097	361	3	填空题	30	2	6
1098	361	4	判定题	15	3	5
1099	361	5	简答题	12	4	1
1100	361	6	分析计算题	10	5	1
1101	364	1		100	1	20
1102	365	1		160	1	40
1103	366	1		160	1	40
1104	367	1		132	1	33
1105	368	1		116	1	29
1106	369	3	填空	134	1	84
1107	369	4	判断	49	2	49
1108	369	5	简答	110	3	22
1109	369	6	计算	30	4	6
1110	369	7	分析	25	5	5
1112	370	6	计算题	70	1	4
1113	370	5	简答题	30	2	2
1114	371	1	选择题	28	1	7
1115	371	3	填空题	10	2	2
1116	371	4	判断题	16	3	4
1117	371	6	计算题	46	4	2
1118	372	8	实训项目	100	1	1
1119	373	8	实训项目	100	1	2
1120	374	8	实训项目	100	1	1
1121	375	8	实训项目	700	1	7
1122	376	8		700	1	7
1123	377	1	单选	38	1	19
1124	377	3	填空	10	2	5
1125	377	4	判断	12	3	6
1126	378	1	单选题	80	1	20
1127	378	3	填空题	10	2	5
1128	378	4	判断题	10	3	10
1129	379	8	编程题	410	1	7
1130	380	8	编程题	410	1	7
1131	381	8	编程题	0	1	0
1132	382	8	编程题	410	1	7
1133	383	8		410	1	7
1134	384	8		410	1	7
1135	385	8		410	1	7
1136	386	8		410	1	7
1137	387	1	单项选择题	43	1	11
1138	387	3	填空题	45	2	9
1139	387	4	判断题	10	3	5
1140	388	5		30	1	3
1141	388	6		60	2	4
1142	389	5		40	1	3
1143	389	6		60	2	4
1146	390	4		10	3	5
1148	390	6		46	5	4
1150	390	3		14	2	7
1154	390	5		30	4	3
1155	391	4		10	1	5
1156	391	3		14	2	7
1157	391	5		30	3	3
1158	391	6		46	4	4
1159	392	8	java-program	40	1	4
1160	393	8	实训项目	100	1	1
1161	394	8	实训项目	100	1	1
1162	395	1	选择题	22	1	11
1163	395	3	填空题	30	2	12
1164	395	4	判断题	12	3	6
1165	395	8	应用编程题	36	4	3
1166	396	1		10	1	10
1167	397	1		24	1	24
1168	398	1		42	1	42
1169	363	1		0	1	0
1170	399	1		42	1	42
1171	400	1		33	1	33
1172	401	1		29	1	29
1173	402	1	选择题	42	1	14
1174	402	3	填空题	12	2	3
1175	402	4	判断题	30	3	6
1176	402	8	应用编程题	16	4	1
1177	403	1	选择题	40	1	8
1178	403	3	填空题	14	2	3
1179	403	5	简答题	20	3	2
1180	403	6	计算题	26	4	1
1181	404	1	单选题	30	1	30
1182	404	3	填空题	20	2	14
1183	404	4	判断题	10	3	10
1184	404	5	简答题	15	4	3
1185	404	7	分析题	10	5	1
1186	404	8	程序设计题	20	6	2
1187	405	8	实训项目	200	1	3
1188	406	1	单项选择题	30	1	10
1189	406	3	填空题	16	2	4
1190	406	4	判定题	33	3	11
1191	406	5	简答题	21	4	2
1192	407	1	单选题	36	1	12
1193	407	3	填空题	36	2	7
1195	407	5	简答题	10	4	1
1196	407	6	计算题	18	5	1
1197	408	3	填空	134	1	84
1198	408	4	判断	49	2	49
1199	408	5	简答	72	3	18
1200	408	6	计算	24	4	6
1201	408	7	分析	20	5	5
1202	409	1	单选题	32	1	32
1203	409	3	填空题	6	2	3
1204	409	4	判断题	24	3	12
1205	409	5	简答题	20	4	2
1206	409	6	计算题	18	5	1
1207	410	1	单项选择题	28	1	14
1208	410	2	多项选择题	25	2	5
1209	410	3	填空题	30	3	5
1210	410	4	判断题	6	4	6
1211	410	5	简答题	11	5	1
1212	411	8	程序设计题	140	1	14
1213	412	8	程序设计题	140	1	14
1214	413	8	程序设计题	140	1	14
1215	414	1	单选题	72	1	24
1216	414	4	判断题	8	2	4
1217	414	6	计算题	10	3	1
1218	414	5	简答题	10	4	1
1219	415	3		134	1	84
1220	416	1		30	1	30
1221	416	3		14	2	14
1222	416	4		10	3	10
1223	416	5		15	4	3
1224	416	7		10	6	1
1225	417	4	判断题	49	1	49
1226	418	5	简答题	84	1	21
1227	418	6	计算题	35	2	7
1228	418	7	分析题	30	3	5
1229	419	8	程序设计题	140	1	14
1230	420	1	单项选择题	68	1	17
1231	420	3	填空题	27	2	8
1232	420	4	判定题	5	3	5
1233	420	5	简答题	5	4	1
1234	421	1	选择题	30	1	15
1235	421	3	填空题	16	2	5
1236	421	4	判断题	20	3	10
1237	421	5	简答题	20	4	2
1238	421	6	计算题	14	5	1
1239	422	1	选择题	46	1	23
1240	422	3	填空题	16	2	5
1241	422	4	判断题	10	3	5
1242	422	5	简答题	28	4	2
1245	423	1	单选题	30	1	30
1246	423	3	填空题	14	2	14
1247	423	4	判断题	10	3	10
1248	423	5	简答题	15	4	3
1249	423	6	计算题	0	5	0
1250	423	7	分析题	10	6	1
1251	424	1	单选题	79	1	79
1252	424	3	填空题	76	2	62
1253	424	4	判断题	31	3	31
1254	424	5	简答题	75	4	15
1255	424	6	计算题	0	5	0
1256	424	7	分析题	30	6	3
1257	425	1	单选题	31	1	31
1258	425	3	填空题	14	2	14
1259	425	4	判断题	10	3	10
1260	425	5	简答题	15	4	3
1261	425	7	分析题	10	5	1
1262	426	1	单选题	30	1	30
1263	426	3	填空题	18	2	14
1264	426	4	判断题	10	3	10
1265	426	5	简答题	15	4	3
1266	426	7	分析题	10	5	1
1267	427	1	单选题	16	1	16
1268	427	3	填空题	21	2	17
1269	427	4	判断题	12	3	12
1270	427	5	简答题	20	4	4
1271	427	7	分析题	10	5	1
